,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Season,Review Rating,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,Frequency_of_Purchases
2952,50,0,1,0,24,1,4.9,0,5,3,Monthly,4
2953,45,0,5,1,82,2,4.8,0,11,2,Annually,0
2954,33,0,24,1,28,3,3.9,0,15,2,Annually,0
2955,42,0,3,2,67,3,2.6,0,46,2,Annually,0
2956,52,0,5,1,88,0,3.7,0,30,5,Monthly,4
2957,69,0,12,0,70,0,4.7,0,2,1,Annually,0
2958,55,0,19,1,100,2,4.5,0,28,4,Monthly,4
2959,38,0,7,0,28,2,4.7,0,9,4,Quarterly,5
2960,57,0,4,3,48,1,3.6,0,47,2,Weekly,6
2961,33,0,9,1,43,0,2.8,0,21,3,Bi-Weekly,1
2962,57,0,13,1,40,0,4.0,0,42,2,Every 3 Months,2
2963,52,0,3,2,97,1,3.6,0,28,2,Weekly,6
2964,44,0,4,3,25,0,3.8,0,13,5,Fortnightly,3
2965,48,0,15,0,45,2,4.4,0,25,4,Fortnightly,3
2966,52,0,3,2,49,0,2.8,0,38,3,Every 3 Months,2
2967,34,0,20,2,36,2,3.4,0,40,5,Annually,0
2968,26,0,23,1,48,0,4.9,0,25,1,Every 3 Months,2
2969,36,0,1,0,62,0,4.3,0,20,1,Every 3 Months,2
2970,24,0,12,0,74,3,3.4,0,44,2,Bi-Weekly,1
2971,30,0,7,0,100,0,3.9,0,9,4,Every 3 Months,2
2972,31,0,10,3,39,0,4.2,0,11,5,Every 3 Months,2
2973,25,0,3,2,65,2,2.7,0,3,0,Fortnightly,3
2974,57,0,20,2,99,2,4.1,0,34,2,Weekly,6
2975,61,0,15,0,68,3,4.5,0,48,1,Every 3 Months,2
2976,30,0,4,3,97,2,2.8,0,28,1,Fortnightly,3
2977,38,0,18,1,47,3,3.4,0,20,5,Annually,0
2978,53,0,18,1,56,1,3.9,0,49,0,Fortnightly,3
2979,31,0,11,1,91,0,2.6,0,14,4,Weekly,6
2980,70,0,6,0,93,0,4.4,0,9,0,Monthly,4
2981,21,0,13,1,36,3,4.9,0,37,5,Annually,0
2982,33,0,5,1,45,2,3.6,0,4,2,Weekly,6
2983,60,0,13,1,44,3,2.8,0,1,2,Quarterly,5
2984,45,0,6,0,32,1,4.3,0,36,3,Bi-Weekly,1
2985,46,0,1,0,36,2,3.0,0,21,1,Bi-Weekly,1
2986,62,0,1,0,85,2,3.3,0,16,2,Monthly,4
2987,63,0,19,1,36,3,2.5,0,42,1,Monthly,4
2988,69,0,21,1,55,1,5.0,0,31,3,Monthly,4
2989,46,0,1,0,20,2,4.3,0,6,2,Weekly,6
2990,69,0,16,1,91,0,4.2,0,24,5,Monthly,4
2991,66,0,5,1,71,2,3.9,0,7,4,Bi-Weekly,1
2992,41,0,21,1,64,1,3.9,0,25,5,Weekly,6
2993,32,0,10,3,21,1,4.2,0,18,1,Bi-Weekly,1
2994,69,0,23,1,100,3,3.5,0,14,0,Quarterly,5
2995,29,0,11,1,96,2,2.5,0,42,3,Bi-Weekly,1
2996,70,0,12,0,91,1,2.9,0,6,5,Every 3 Months,2
2997,41,0,23,1,40,1,2.7,0,14,5,Every 3 Months,2
2998,31,0,9,1,53,2,4.7,0,30,3,Quarterly,5
2999,31,0,22,0,48,3,3.8,0,10,1,Monthly,4
3000,57,0,14,2,70,3,3.7,0,7,4,Weekly,6
3001,29,0,4,3,29,2,4.7,0,28,2,Quarterly,5
3002,70,0,1,0,29,0,3.6,0,19,0,Quarterly,5
3003,51,0,2,1,53,0,2.8,0,13,2,Every 3 Months,2
3004,45,0,19,1,79,3,3.7,0,23,5,Fortnightly,3
3005,18,0,18,1,65,1,3.5,0,5,5,Weekly,6
3006,37,0,5,1,99,2,3.7,0,17,5,Bi-Weekly,1
3007,23,0,22,0,60,3,3.0,0,31,5,Weekly,6
3008,39,0,17,2,86,3,4.9,0,19,4,Weekly,6
3009,62,0,1,0,73,3,4.6,0,8,5,Fortnightly,3
3010,70,0,1,0,45,3,3.3,0,15,2,Annually,0
3011,20,0,1,0,70,2,3.0,0,18,2,Every 3 Months,2
3012,42,0,1,0,65,0,3.5,0,16,4,Annually,0
3013,41,0,19,1,55,2,4.2,0,13,1,Monthly,4
3014,24,0,24,1,65,1,4.5,0,38,4,Every 3 Months,2
3015,37,0,15,0,21,1,2.8,0,27,0,Bi-Weekly,1
3016,30,0,2,1,26,2,4.9,0,31,0,Quarterly,5
3017,58,0,22,0,71,2,3.3,0,24,1,Bi-Weekly,1
3018,43,0,3,2,41,2,3.0,0,21,3,Bi-Weekly,1
3019,19,0,10,3,44,3,3.9,0,15,4,Annually,0
3020,23,0,11,1,81,0,2.8,0,48,5,Every 3 Months,2
3021,65,0,22,0,77,2,4.5,0,47,1,Quarterly,5
3022,58,0,14,2,26,0,4.0,0,23,4,Weekly,6
3023,50,0,0,0,31,2,2.9,0,4,4,Quarterly,5
3024,67,0,2,1,82,1,4.0,0,47,2,Every 3 Months,2
3025,40,0,17,2,60,2,3.4,0,7,4,Monthly,4
3026,55,0,16,1,70,0,2.5,0,6,2,Annually,0
3027,52,0,9,1,26,3,2.8,0,47,2,Quarterly,5
3028,62,0,5,1,100,2,3.0,0,7,4,Every 3 Months,2
3029,64,0,5,1,82,2,3.1,0,1,3,Quarterly,5
3030,43,0,20,2,24,1,2.6,0,23,2,Weekly,6
3031,61,0,2,1,74,2,4.9,0,30,2,Monthly,4
3032,26,0,0,0,58,2,3.5,0,24,2,Quarterly,5
3033,22,0,23,1,56,1,2.6,0,9,4,Weekly,6
3034,51,0,3,2,37,1,3.5,0,25,2,Quarterly,5
3035,69,0,7,0,64,1,4.5,0,18,1,Bi-Weekly,1
3036,50,0,9,1,58,1,4.3,0,7,5,Fortnightly,3
3037,51,0,1,0,44,2,4.8,0,2,1,Annually,0
3038,56,0,12,0,39,2,4.2,0,36,3,Annually,0
3039,59,0,2,1,48,1,3.2,0,31,4,Bi-Weekly,1
3040,18,0,7,0,32,0,4.1,0,10,1,Fortnightly,3
3041,48,0,7,0,79,3,4.0,0,27,4,Monthly,4
3042,53,0,4,3,27,3,2.9,0,14,4,Every 3 Months,2
3043,45,0,1,0,98,0,2.6,0,17,2,Monthly,4
3044,21,0,3,2,67,3,2.7,0,10,0,Quarterly,5
3045,42,0,21,1,37,3,4.6,0,4,4,Bi-Weekly,1
3046,60,0,17,2,49,1,3.2,0,25,1,Every 3 Months,2
3047,21,0,20,2,74,0,4.1,0,3,4,Bi-Weekly,1
3048,69,0,12,0,93,2,3.9,0,47,5,Fortnightly,3
3049,40,0,7,0,60,2,3.0,0,41,0,Bi-Weekly,1
3050,31,0,4,3,76,1,3.6,0,28,5,Every 3 Months,2
3051,44,0,22,0,64,2,4.6,0,49,3,Every 3 Months,2
3052,48,0,17,2,38,1,4.5,0,7,0,Fortnightly,3
3053,32,0,17,2,91,3,3.2,0,22,0,Monthly,4
3054,42,0,3,2,70,2,4.9,0,34,5,Monthly,4
3055,27,0,14,2,22,0,5.0,0,5,3,Bi-Weekly,1
3056,69,0,6,0,59,1,3.8,0,15,1,Bi-Weekly,1
3057,67,0,0,0,22,1,3.4,0,26,0,Weekly,6
3058,41,0,7,0,74,3,3.8,0,3,0,Fortnightly,3
3059,46,0,23,1,71,1,3.2,0,42,2,Quarterly,5
3060,47,0,4,3,80,2,4.7,0,1,5,Monthly,4
3061,33,0,24,1,59,0,4.5,0,20,4,Every 3 Months,2
3062,51,0,0,0,96,0,3.3,0,39,4,Monthly,4
3063,26,0,22,0,43,3,3.9,0,24,2,Fortnightly,3
3064,22,0,1,0,76,3,3.6,0,49,0,Quarterly,5
3065,49,0,10,3,59,0,2.8,0,7,5,Bi-Weekly,1
3066,58,0,19,1,48,2,4.3,0,13,5,Every 3 Months,2
3067,70,0,1,0,22,1,3.5,0,2,1,Weekly,6
3068,32,0,3,2,40,3,4.2,0,4,3,Weekly,6
3069,62,0,11,1,73,1,4.6,0,17,3,Quarterly,5
3070,52,0,17,2,26,0,2.6,0,43,4,Bi-Weekly,1
3071,23,0,23,1,41,1,3.4,0,6,4,Monthly,4
3072,26,0,12,0,98,1,3.1,0,46,4,Quarterly,5
3073,58,0,16,1,63,3,3.6,0,7,3,Bi-Weekly,1
3074,26,0,3,2,55,3,4.2,0,34,3,Fortnightly,3
3075,54,0,18,1,90,3,3.6,0,21,4,Every 3 Months,2
3076,66,0,7,0,46,2,3.6,0,13,5,Bi-Weekly,1
3077,60,0,23,1,88,1,3.0,0,33,3,Bi-Weekly,1
3078,32,0,1,0,95,1,2.5,0,24,0,Bi-Weekly,1
3079,48,0,1,0,31,0,4.0,0,4,0,Annually,0
3080,69,0,9,1,42,1,4.1,0,5,1,Bi-Weekly,1
3081,64,0,20,2,44,3,4.9,0,11,2,Weekly,6
3082,56,0,24,1,99,1,4.0,0,20,0,Annually,0
3083,22,0,13,1,20,2,3.5,0,28,4,Quarterly,5
3084,46,0,15,0,37,1,3.2,0,43,4,Monthly,4
3085,24,0,23,1,50,3,2.8,0,10,5,Every 3 Months,2
3086,47,0,7,0,73,2,3.5,0,26,5,Every 3 Months,2
3087,62,0,16,1,84,1,3.1,0,29,0,Monthly,4
3088,34,0,5,1,64,1,3.3,0,35,0,Quarterly,5
3089,50,0,14,2,21,0,4.6,0,23,1,Bi-Weekly,1
3090,29,0,16,1,36,2,4.9,0,15,0,Quarterly,5
3091,68,0,5,1,81,3,3.4,0,46,2,Annually,0
3092,52,0,22,0,54,0,3.5,0,14,0,Bi-Weekly,1
3093,29,0,21,1,63,2,4.8,0,17,1,Every 3 Months,2
3094,22,0,14,2,59,2,2.7,0,9,1,Weekly,6
3095,62,0,8,0,53,0,3.4,0,13,5,Fortnightly,3
3096,69,0,16,1,63,3,3.5,0,20,0,Monthly,4
3097,48,0,17,2,33,0,3.7,0,39,0,Quarterly,5
3098,66,0,13,1,64,2,3.3,0,50,0,Quarterly,5
3099,42,0,16,1,98,0,2.9,0,21,0,Bi-Weekly,1
3100,50,0,8,0,85,3,3.9,0,3,0,Weekly,6
3101,32,0,12,0,82,2,2.7,0,9,4,Fortnightly,3
3102,51,0,10,3,85,2,4.3,0,29,1,Bi-Weekly,1
3103,27,0,16,1,37,3,3.0,0,42,0,Weekly,6
3104,43,0,13,1,56,2,5.0,0,41,3,Fortnightly,3
3105,48,0,19,1,33,0,2.7,0,17,3,Monthly,4
3106,62,0,14,2,57,3,4.7,0,20,4,Annually,0
3107,65,0,2,1,31,3,4.6,0,18,2,Bi-Weekly,1
3108,50,0,21,1,69,0,3.2,0,7,4,Monthly,4
3109,60,0,10,3,92,3,4.3,0,47,0,Fortnightly,3
3110,19,0,7,0,46,0,4.6,0,2,0,Bi-Weekly,1
3111,21,0,1,0,81,1,4.9,0,25,3,Quarterly,5
3112,19,0,2,1,97,0,3.8,0,26,5,Annually,0
3113,46,0,16,1,93,2,2.6,0,2,3,Weekly,6
3114,21,0,7,0,56,1,4.7,0,45,5,Bi-Weekly,1
3115,26,0,15,0,53,0,4.1,0,9,0,Bi-Weekly,1
3116,50,0,4,3,66,1,3.7,0,1,5,Weekly,6
3117,43,0,9,1,50,0,3.0,0,4,4,Bi-Weekly,1
3118,61,0,18,1,97,2,4.7,0,31,3,Quarterly,5
3119,63,0,14,2,79,3,4.7,0,21,2,Every 3 Months,2
3120,46,0,16,1,76,0,4.0,0,32,3,Fortnightly,3
3121,63,0,9,1,38,0,2.6,0,16,5,Weekly,6
3122,23,0,21,1,45,0,3.0,0,34,2,Fortnightly,3
3123,57,0,7,0,77,0,3.3,0,40,5,Bi-Weekly,1
3124,57,0,12,0,51,2,3.4,0,4,1,Every 3 Months,2
3125,33,0,4,3,26,1,4.0,0,3,1,Quarterly,5
3126,57,0,22,0,76,3,2.6,0,28,0,Bi-Weekly,1
3127,55,0,6,0,94,3,3.4,0,43,2,Every 3 Months,2
3128,65,0,10,3,32,0,4.4,0,20,1,Annually,0
3129,60,0,14,2,20,2,4.7,0,40,5,Every 3 Months,2
3130,52,0,13,1,20,2,4.5,0,34,5,Every 3 Months,2
3131,34,0,10,3,59,0,2.9,0,11,0,Every 3 Months,2
3132,33,0,23,1,97,2,4.2,0,26,1,Quarterly,5
3133,58,0,24,1,68,1,4.1,0,29,1,Bi-Weekly,1
3134,35,0,3,2,66,1,4.4,0,47,0,Weekly,6
3135,68,0,17,2,85,1,4.7,0,48,5,Fortnightly,3
3136,58,0,19,1,32,0,3.1,0,29,1,Bi-Weekly,1
3137,34,0,4,3,44,1,2.7,0,14,0,Monthly,4
3138,47,0,2,1,95,0,4.6,0,40,1,Every 3 Months,2
3139,35,0,22,0,85,3,4.4,0,4,5,Weekly,6
3140,34,0,6,0,44,2,4.6,0,37,0,Weekly,6
3141,36,0,22,0,30,3,4.9,0,47,2,Bi-Weekly,1
3142,23,0,20,2,21,3,4.0,0,1,5,Quarterly,5
3143,68,0,9,1,22,2,2.9,0,26,1,Quarterly,5
3144,23,0,3,2,70,1,2.6,0,12,3,Quarterly,5
3145,57,0,7,0,29,1,4.6,0,16,4,Fortnightly,3
3146,21,0,16,1,83,3,4.9,0,19,4,Annually,0
3147,45,0,23,1,99,3,4.3,0,21,2,Weekly,6
3148,37,0,18,1,35,0,4.3,0,15,5,Weekly,6
3149,18,0,1,0,40,3,4.6,0,9,5,Annually,0
3150,55,0,2,1,25,1,2.6,0,7,0,Bi-Weekly,1
3151,52,0,24,1,64,0,3.1,0,47,0,Quarterly,5
3152,49,0,1,0,90,0,3.1,0,17,4,Monthly,4
3153,56,0,21,1,88,0,3.1,0,46,5,Fortnightly,3
3154,27,0,1,0,55,3,4.4,0,32,1,Quarterly,5
3155,22,0,7,0,90,0,4.3,0,34,1,Annually,0
3156,18,0,16,1,50,3,3.1,0,18,1,Monthly,4
3157,21,0,1,0,34,0,3.1,0,5,3,Fortnightly,3
3158,30,0,12,0,77,3,4.9,0,44,2,Monthly,4
3159,62,0,8,0,89,3,2.9,0,4,0,Quarterly,5
3160,28,0,0,0,87,0,3.8,0,37,1,Fortnightly,3
3161,66,0,5,1,77,3,4.2,0,43,1,Monthly,4
3162,66,0,17,2,85,3,3.9,0,28,0,Quarterly,5
3163,49,0,13,1,66,2,2.8,0,36,1,Monthly,4
3164,40,0,5,1,32,3,2.6,0,16,2,Annually,0
3165,49,0,10,3,92,1,3.0,0,38,0,Every 3 Months,2
3166,19,0,16,1,80,3,2.7,0,37,0,Fortnightly,3
3167,24,0,5,1,78,0,2.8,0,9,1,Bi-Weekly,1
3168,31,0,11,1,24,1,2.9,0,14,4,Fortnightly,3
3169,35,0,24,1,59,0,3.8,0,3,5,Weekly,6
3170,65,0,22,0,41,1,4.4,0,10,2,Fortnightly,3
3171,68,0,12,0,26,1,3.1,0,26,0,Bi-Weekly,1
3172,57,0,21,1,52,0,3.7,0,30,3,Bi-Weekly,1
3173,69,0,19,1,46,2,4.9,0,32,4,Fortnightly,3
3174,45,0,13,1,52,3,3.8,0,35,4,Monthly,4
3175,35,0,21,1,42,0,3.4,0,26,3,Every 3 Months,2
3176,36,0,14,2,37,1,4.6,0,39,2,Monthly,4
3177,55,0,1,0,52,0,3.2,0,31,2,Monthly,4
3178,66,0,14,2,34,1,2.7,0,28,2,Annually,0
3179,57,0,18,1,88,1,4.3,0,12,3,Bi-Weekly,1
3180,18,0,7,0,88,0,3.8,0,46,4,Weekly,6
3181,31,0,10,3,51,2,4.4,0,27,4,Every 3 Months,2
3182,50,0,22,0,97,0,3.6,0,4,2,Annually,0
3183,50,0,20,2,56,3,3.5,0,14,1,Every 3 Months,2
3184,61,0,23,1,53,1,4.2,0,30,5,Quarterly,5
3185,52,0,19,1,71,0,4.7,0,6,4,Annually,0
3186,38,0,12,0,93,3,4.8,0,43,5,Annually,0
3187,67,0,2,1,72,3,3.2,0,28,3,Weekly,6
3188,42,0,2,1,59,3,3.5,0,39,0,Monthly,4
3189,25,0,3,2,87,2,4.2,0,30,4,Bi-Weekly,1
3190,41,0,11,1,78,0,3.4,0,5,2,Fortnightly,3
3191,62,0,9,1,68,3,4.7,0,42,2,Every 3 Months,2
3192,19,0,23,1,76,0,3.0,0,20,1,Fortnightly,3
3193,63,0,6,0,99,3,4.0,0,35,2,Fortnightly,3
3194,43,0,20,2,52,2,4.6,0,10,2,Bi-Weekly,1
3195,68,0,22,0,58,1,4.9,0,36,2,Quarterly,5
3196,24,0,1,0,59,3,2.8,0,21,3,Fortnightly,3
3197,27,0,23,1,71,1,3.2,0,29,2,Every 3 Months,2
3198,61,0,6,0,94,3,2.8,0,39,3,Weekly,6
3199,59,0,7,0,40,3,4.2,0,16,4,Monthly,4
3200,67,0,21,1,24,1,4.8,0,32,2,Monthly,4
3201,46,0,13,1,38,0,2.8,0,34,1,Monthly,4
3202,65,0,15,0,37,0,4.5,0,38,5,Annually,0
3203,63,0,4,3,29,1,4.1,0,14,5,Annually,0
3204,57,0,10,3,92,0,4.3,0,23,3,Bi-Weekly,1
3205,40,0,9,1,24,0,4.4,0,50,0,Every 3 Months,2
3206,36,0,3,2,52,3,3.0,0,49,4,Monthly,4
3207,67,0,21,1,29,2,2.7,0,14,4,Annually,0
3208,61,0,12,0,30,3,3.3,0,42,4,Weekly,6
3209,64,0,17,2,31,0,4.3,0,39,3,Annually,0
3210,30,0,21,1,67,2,2.9,0,43,5,Bi-Weekly,1
3211,53,0,13,1,65,3,4.9,0,12,1,Monthly,4
3212,27,0,20,2,22,3,3.6,0,21,3,Weekly,6
3213,27,0,22,0,56,3,3.3,0,33,2,Monthly,4
3214,53,0,19,1,78,1,3.1,0,6,3,Annually,0
3215,34,0,4,3,90,2,2.7,0,10,4,Every 3 Months,2
3216,39,0,9,1,85,3,3.4,0,18,1,Weekly,6
3217,44,0,22,0,58,0,3.4,0,46,5,Weekly,6
3218,37,0,19,1,34,0,3.9,0,49,4,Monthly,4
3219,57,0,4,3,40,2,3.5,0,39,2,Weekly,6
3220,38,0,7,0,29,0,4.1,0,16,1,Monthly,4
3221,21,0,24,1,76,3,3.2,0,28,1,Annually,0
3222,45,0,22,0,84,0,4.6,0,22,4,Quarterly,5
3223,68,0,16,1,65,1,3.9,0,36,5,Bi-Weekly,1
3224,37,0,9,1,80,3,2.7,0,18,4,Monthly,4
3225,53,0,2,1,98,0,3.0,0,31,2,Weekly,6
3226,57,0,20,2,71,1,3.3,0,38,0,Fortnightly,3
3227,28,0,15,0,69,0,2.7,0,42,3,Quarterly,5
3228,37,0,12,0,95,1,4.6,0,27,4,Annually,0
3229,54,0,13,1,67,0,2.7,0,24,1,Monthly,4
3230,49,0,20,2,49,2,2.5,0,38,3,Annually,0
3231,62,0,17,2,97,3,4.4,0,9,2,Annually,0
3232,45,0,24,1,34,1,4.0,0,19,0,Monthly,4
3233,45,0,1,0,74,0,3.8,0,11,3,Bi-Weekly,1
3234,49,0,12,0,96,3,2.5,0,16,3,Quarterly,5
3235,27,0,1,0,68,2,4.0,0,18,5,Monthly,4
3236,63,0,1,0,84,0,4.1,0,8,1,Monthly,4
3237,61,0,24,1,57,2,2.8,0,4,1,Weekly,6
3238,25,0,20,2,84,0,3.4,0,37,1,Quarterly,5
3239,33,0,22,0,32,0,2.7,0,30,1,Monthly,4
3240,56,0,14,2,37,0,3.8,0,37,0,Monthly,4
3241,50,0,7,0,58,2,4.4,0,30,4,Quarterly,5
3242,45,0,21,1,74,0,2.8,0,17,5,Weekly,6
3243,45,0,9,1,99,2,5.0,0,11,0,Every 3 Months,2
3244,65,0,23,1,81,0,4.7,0,42,2,Annually,0
3245,63,0,13,1,76,0,3.2,0,20,1,Weekly,6
3246,70,0,20,2,98,2,2.9,0,37,1,Monthly,4
3247,53,0,6,0,91,2,3.7,0,12,4,Fortnightly,3
3248,22,0,24,1,79,2,4.2,0,41,0,Quarterly,5
3249,26,0,0,0,83,2,3.4,0,32,2,Quarterly,5
3250,23,0,4,3,90,1,2.9,0,15,5,Weekly,6
3251,25,0,4,3,20,3,3.7,0,39,5,Quarterly,5
3252,69,0,14,2,21,1,2.7,0,48,2,Fortnightly,3
3253,36,0,0,0,60,0,3.2,0,8,5,Fortnightly,3
3254,21,0,23,1,31,3,4.9,0,11,0,Every 3 Months,2
3255,57,0,18,1,40,0,2.8,0,36,0,Monthly,4
3256,60,0,22,0,26,3,4.7,0,50,5,Every 3 Months,2
3257,44,0,16,1,98,0,3.3,0,39,5,Every 3 Months,2
3258,31,0,17,2,51,1,4.3,0,11,2,Bi-Weekly,1
3259,57,0,8,0,95,0,3.7,0,5,3,Every 3 Months,2
3260,39,0,15,0,36,2,4.5,0,7,2,Annually,0
3261,48,0,1,0,52,3,3.4,0,50,3,Weekly,6
3262,42,0,24,1,35,1,2.7,0,21,1,Every 3 Months,2
3263,56,0,18,1,68,0,4.4,0,31,3,Fortnightly,3
3264,28,0,13,1,50,3,4.0,0,39,1,Bi-Weekly,1
3265,40,0,22,0,100,3,3.2,0,28,2,Fortnightly,3
3266,49,0,4,3,74,3,4.2,0,33,0,Weekly,6
3267,37,0,9,1,45,3,3.0,0,42,2,Quarterly,5
3268,22,0,5,1,97,0,2.8,0,5,0,Every 3 Months,2
3269,27,0,2,1,60,3,4.9,0,25,1,Monthly,4
3270,59,0,21,1,25,3,4.7,0,48,4,Annually,0
3271,35,0,21,1,55,1,4.4,0,30,2,Weekly,6
3272,58,0,17,2,99,3,3.1,0,34,4,Quarterly,5
3273,58,0,1,0,45,2,2.6,0,34,4,Every 3 Months,2
3274,46,0,23,1,20,1,3.9,0,14,1,Fortnightly,3
3275,43,0,13,1,88,2,2.6,0,2,3,Weekly,6
3276,39,0,15,0,99,2,4.0,0,41,4,Every 3 Months,2
3277,59,0,19,1,86,1,4.9,0,3,2,Monthly,4
3278,59,0,5,1,70,2,3.3,0,18,0,Weekly,6
3279,59,0,8,0,50,0,3.0,0,1,3,Fortnightly,3
3280,45,0,7,0,57,3,2.7,0,5,4,Monthly,4
3281,27,0,13,1,69,3,3.1,0,41,0,Annually,0
3282,24,0,24,1,94,0,4.8,0,5,2,Monthly,4
3283,47,0,10,3,24,1,2.9,0,10,3,Every 3 Months,2
3284,70,0,15,0,79,1,4.5,0,20,5,Annually,0
3285,58,0,8,0,31,0,4.6,0,11,1,Weekly,6
3286,45,0,10,3,67,3,5.0,0,4,5,Fortnightly,3
3287,24,0,19,1,63,1,4.3,0,38,2,Weekly,6
3288,67,0,7,0,61,1,4.9,0,19,2,Bi-Weekly,1
3289,31,0,0,0,50,2,4.0,0,16,5,Every 3 Months,2
3290,52,0,4,3,82,1,3.1,0,2,4,Monthly,4
3291,29,0,1,0,51,0,2.6,0,11,1,Monthly,4
3292,62,0,7,0,23,1,4.9,0,18,0,Fortnightly,3
3293,19,0,4,3,91,1,3.5,0,47,2,Fortnightly,3
3294,62,0,23,1,60,1,4.5,0,15,0,Bi-Weekly,1
3295,70,0,2,1,34,2,2.8,0,15,1,Weekly,6
3296,20,0,2,1,23,1,4.2,0,47,5,Quarterly,5
3297,67,0,1,0,82,0,4.1,0,47,4,Monthly,4
3298,65,0,10,3,73,0,3.5,0,6,0,Every 3 Months,2
3299,45,0,18,1,32,1,4.0,0,18,5,Monthly,4
3300,26,0,8,0,80,1,4.0,0,40,0,Bi-Weekly,1
3301,36,0,13,1,58,2,2.5,0,31,2,Fortnightly,3
3302,36,0,2,1,82,3,4.2,0,31,5,Bi-Weekly,1
3303,20,0,1,0,60,2,3.4,0,4,2,Fortnightly,3
3304,30,0,7,0,79,0,4.8,0,36,0,Every 3 Months,2
3305,34,0,9,1,41,2,4.9,0,31,4,Bi-Weekly,1
3306,63,0,10,3,39,2,3.6,0,6,5,Fortnightly,3
3307,18,0,15,0,36,3,4.0,0,1,1,Monthly,4
3308,55,0,11,1,70,0,2.6,0,29,1,Monthly,4
3309,48,0,7,0,47,2,3.1,0,19,4,Monthly,4
3310,45,0,10,3,27,3,3.6,0,12,4,Fortnightly,3
3311,29,0,8,0,52,2,4.0,0,18,0,Annually,0
3312,55,0,20,2,75,2,3.9,0,45,1,Quarterly,5
3313,55,0,8,0,30,0,3.9,0,45,2,Monthly,4
3314,55,0,21,1,94,1,3.3,0,8,2,Quarterly,5
3315,48,0,15,0,68,2,2.9,0,4,4,Every 3 Months,2
3316,42,0,21,1,45,2,3.1,0,5,3,Fortnightly,3
3317,21,0,8,0,67,2,4.7,0,30,1,Quarterly,5
3318,45,0,10,3,46,2,3.9,0,15,4,Monthly,4
3319,23,0,18,1,31,2,4.3,0,17,2,Every 3 Months,2
3320,66,0,2,1,44,0,4.2,0,45,1,Every 3 Months,2
3321,32,0,4,3,100,3,4.3,0,3,5,Annually,0
3322,52,0,23,1,92,3,4.6,0,43,4,Weekly,6
3323,54,0,7,0,78,3,3.8,0,4,2,Monthly,4
3324,37,0,24,1,32,0,3.3,0,41,5,Weekly,6
3325,29,0,14,2,97,0,3.7,0,16,5,Monthly,4
3326,47,0,6,0,95,2,4.3,0,10,3,Annually,0
3327,47,0,18,1,64,1,4.1,0,2,3,Quarterly,5
3328,42,0,14,2,35,1,3.2,0,11,1,Bi-Weekly,1
3329,34,0,0,0,54,3,3.8,0,1,3,Bi-Weekly,1
3330,38,0,20,2,96,1,3.2,0,41,0,Quarterly,5
3331,55,0,22,0,58,2,3.5,0,39,4,Quarterly,5
3332,27,0,24,1,23,2,3.1,0,1,4,Bi-Weekly,1
3333,55,0,11,1,35,1,4.2,0,3,4,Monthly,4
3334,66,0,16,1,23,2,3.4,0,21,2,Annually,0
3335,44,0,8,0,94,3,3.5,0,48,0,Quarterly,5
3336,39,0,2,1,45,0,4.0,0,24,3,Annually,0
3337,23,0,10,3,23,3,4.4,0,45,0,Bi-Weekly,1
3338,29,0,19,1,94,3,2.9,0,46,2,Monthly,4
3339,20,0,6,0,99,0,3.6,0,35,1,Fortnightly,3
3340,42,0,24,1,36,0,4.4,0,47,2,Fortnightly,3
3341,55,0,10,3,50,2,4.5,0,35,2,Monthly,4
3342,66,0,10,3,81,1,3.8,0,45,2,Weekly,6
3343,24,0,18,1,31,3,3.6,0,6,1,Bi-Weekly,1
3344,62,0,8,0,48,0,4.3,0,20,1,Annually,0
3345,28,0,7,0,91,2,4.0,0,3,5,Bi-Weekly,1
3346,30,0,11,1,99,2,3.4,0,30,5,Quarterly,5
3347,22,0,17,2,70,2,4.4,0,28,4,Bi-Weekly,1
3348,28,0,24,1,74,3,2.8,0,15,1,Every 3 Months,2
3349,35,0,12,0,79,0,2.8,0,29,4,Quarterly,5
3350,45,0,7,0,33,0,4.9,0,15,1,Bi-Weekly,1
3351,43,0,16,1,49,1,4.2,0,18,0,Fortnightly,3
3352,55,0,1,0,96,2,2.9,0,7,0,Bi-Weekly,1
3353,31,0,5,1,66,0,4.6,0,19,2,Every 3 Months,2
3354,42,0,19,1,45,0,2.8,0,15,4,Weekly,6
3355,40,0,2,1,28,1,2.6,0,3,0,Bi-Weekly,1
3356,39,0,11,1,48,2,3.5,0,13,4,Bi-Weekly,1
3357,41,0,9,1,67,3,3.5,0,37,2,Monthly,4
3358,56,0,24,1,59,0,3.4,0,26,1,Annually,0
3359,43,0,22,0,74,0,3.9,0,29,3,Monthly,4
3360,22,0,10,3,81,1,3.3,0,47,1,Every 3 Months,2
3361,47,0,17,2,26,1,4.1,0,47,2,Bi-Weekly,1
3362,50,0,7,0,61,2,3.0,0,48,5,Fortnightly,3
3363,58,0,23,1,23,3,3.0,0,46,0,Bi-Weekly,1
3364,50,0,15,0,33,0,3.2,0,7,2,Monthly,4
3365,43,0,19,1,58,0,3.9,0,45,2,Every 3 Months,2
3366,38,0,6,0,65,1,3.6,0,47,3,Quarterly,5
3367,44,0,24,1,48,2,3.1,0,6,5,Fortnightly,3
